model,fold,prob_decile,n_obs,avg_pred,avg_actual,abs_calibration_error,ece
logit_pca,10,9,310,0.9290246645957836,0.9516129032258065,0.022588238630022905,0.02487098301957322
logit_pca,11,0,17125,0.02589146748044462,0.02318248175182482,0.0027089857286198005,0.018386653768814713
logit_pca,11,1,382,0.15298698621901177,0.2356020942408377,0.08261510802182592,0.018386653768814713
logit_pca,11,2,491,0.2476627794301692,0.34623217922606925,0.09856939979590004,0.018386653768814713
logit_pca,11,3,463,0.3600366533710756,0.1447084233261339,0.2153282300449417,0.018386653768814713
logit_pca,11,4,484,0.4361624408022897,0.48140495867768596,0.04524251787539624,0.018386653768814713
logit_pca,11,5,77,0.5412495616928819,0.6623376623376623,0.12108810064478048,0.018386653768814713
logit_pca,11,6,79,0.6569972702298147,0.012658227848101266,0.6443390423817135,0.018386653768814713
logit_pca,11,7,170,0.7582096216796635,0.7411764705882353,0.017033151091428222,0.018386653768814713
logit_pca,11,8,209,0.8111165690885408,1.0,0.1888834309114592,0.018386653768814713
logit_pca,11,9,336,0.9589023395543069,1.0,0.041097660445693074,0.018386653768814713
logit_pca,12,0,13082,0.030154578661721464,0.025684146155022167,0.004470432506699297,0.032662699183183715
logit_pca,12,1,442,0.15496856081026608,0.0,0.15496856081026608,0.032662699183183715
logit_pca,12,2,369,0.24244920127463973,0.0,0.24244920127463973,0.032662699183183715
logit_pca,12,3,544,0.3526457085644155,0.27941176470588236,0.07323394385853316,0.032662699183183715
logit_pca,12,4,546,0.4488653472725831,0.2509157509157509,0.19794959635683218,0.032662699183183715
logit_pca,12,5,414,0.5492771669002418,0.8333333333333334,0.2840561664330916,0.032662699183183715
logit_pca,12,6,28,0.6486972337917309,0.42857142857142855,0.2201258052203024,0.032662699183183715
logit_pca,12,7,99,0.7655297041942218,0.8484848484848485,0.08295514429062667,0.032662699183183715
logit_pca,12,8,267,0.8655298767825241,0.951310861423221,0.08578098464069683,0.032662699183183715
logit_pca,12,9,360,0.9769594594352742,1.0,0.02304054056472582,0.032662699183183715
logit_pca,13,0,13432,0.03442974006315258,0.02501488981536629,0.00941485024778629,0.03715041796750467
logit_pca,13,1,533,0.14906405007867773,0.0075046904315197,0.14155935964715805,0.03715041796750467
logit_pca,13,2,216,0.24967609383961611,0.6851851851851852,0.43550909134556914,0.03715041796750467
logit_pca,13,3,110,0.3392485873377187,0.5909090909090909,0.25166050357137226,0.03715041796750467
logit_pca,13,4,137,0.4699482678609896,0.45255474452554745,0.01739352333544214,0.03715041796750467
logit_pca,13,5,367,0.5393539615172853,0.7057220708446866,0.16636810932740131,0.03715041796750467
logit_pca,13,6,266,0.643234043078609,0.13157894736842105,0.511655095710188,0.03715041796750467
logit_pca,13,7,66,0.7383233234084384,0.19696969696969696,0.5413536264387415,0.03715041796750467
logit_pca,13,8,64,0.8468658170439591,0.890625,0.043759182956040865,0.03715041796750467
logit_pca,13,9,622,0.9586409298339367,1.0,0.04135907016606333,0.03715041796750467
logit_pca,14,0,9910,0.027323963995260648,0.03390514631685167,0.006581182321591019,0.04641075073275138
logit_pca,14,1,197,0.13649834429970198,0.03553299492385787,0.10096534937584412,0.04641075073275138
logit_pca,14,2,164,0.2513163455076642,1.0,0.7486836544923359,0.04641075073275138
logit_pca,14,3,107,0.36207207833125815,1.0,0.6379279216687419,0.04641075073275138
logit_pca,14,4,80,0.44564448085661645,0.725,0.2793555191433835,0.04641075073275138
logit_pca,14,5,94,0.5572889526073114,0.0,0.5572889526073114,0.04641075073275138
logit_pca,14,6,138,0.6479030470442136,0.0,0.6479030470442136,0.04641075073275138
logit_pca,14,7,82,0.7283816826142877,0.0,0.7283816826142877,0.04641075073275138
logit_pca,14,8,39,0.8921131484788086,1.0,0.10788685152119137,0.04641075073275138
logit_pca,14,9,633,0.9575143364234715,1.0,0.0424856635765285,0.04641075073275138
logit_pca,15,0,9952,0.028249606422197437,0.03376205787781351,0.005512451455616071,0.024753392543369945
logit_pca,15,1,131,0.12896181158302963,0.0,0.12896181158302963,0.024753392543369945
logit_pca,15,3,96,0.3669114492166459,1.0,0.6330885507833541,0.024753392543369945
logit_pca,15,4,110,0.4575811489396128,0.6727272727272727,0.2151461237876599,0.024753392543369945
logit_pca,15,5,284,0.5421981218677647,0.43309859154929575,0.10909953031846897,0.024753392543369945
logit_pca,15,6,163,0.6402894499890361,0.26380368098159507,0.3764857690074411,0.024753392543369945
logit_pca,15,7,19,0.7114586119297567,0.0,0.7114586119297567,0.024753392543369945
logit_pca,15,9,672,0.9690604653091484,1.0,0.030939534690851644,0.024753392543369945
logit_pca,16,0,7137,0.03022913503730365,0.047078604455653636,0.016849469418349985,0.04890499698932958
logit_pca,16,1,487,0.14496161704908153,0.0,0.14496161704908153,0.04890499698932958
logit_pca,16,2,281,0.24434116193631783,0.0,0.24434116193631783,0.04890499698932958
logit_pca,16,3,164,0.3475832769288225,0.06707317073170732,0.2805101061971152,0.04890499698932958
logit_pca,16,4,81,0.44560288865071085,0.12345679012345678,0.32214609852725407,0.04890499698932958
logit_pca,16,5,71,0.551518397208318,0.16901408450704225,0.3825043127012757,0.04890499698932958
logit_pca,16,6,114,0.6519942773068267,0.8596491228070176,0.20765484550019087,0.04890499698932958
logit_pca,16,7,123,0.7448756396826627,0.983739837398374,0.23886419771571132,0.04890499698932958
logit_pca,16,8,84,0.8226381522303415,1.0,0.17736184776965846,0.04890499698932958
logit_pca,16,9,422,0.9723532837700287,1.0,0.02764671622997128,0.04890499698932958
