fold,split,representation,model,pca_setting,tda_window,tda_group,c_value,n_components,train_start,train_end,test_start,test_end,status,eval_group_type,eval_group,n_obs,brier,log_loss,avg_pred,avg_actual,ece
999,locked_holdout,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_btc,22832,0.0126011912797087,0.0615052993884544,0.0530563735596439,0.0,0.0530563735596439
999,locked_holdout,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_eth,6610,4.579993938570232e-05,0.0039329754941649,0.0039091422912424,0.0,0.0039091422912424
999,locked_holdout,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_microstrategy,3719,0.6392798316838424,1.9467706133552944,0.0766873152361508,0.7778972842161872,0.7012099689800363
999,locked_holdout,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_policy,734,0.000126891805309,0.0093363368818021,0.0092721218111576,0.0,0.0092721218111576
999,locked_holdout,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,macro_fed_rates,86865,0.0338822175109051,0.1130057965823656,0.1154232329753668,0.1083980889886605,0.0270586668461955
999,locked_holdout,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,active_market_count_bucket,26-50,75089,0.0480534970177765,0.1633523471011528,0.1030049196922173,0.1151034106193983,0.0290482838367719
999,locked_holdout,market_probability,market_probability,none,0,none,1.0,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,active_market_count_bucket,51-100,45671,0.0438019258617483,0.1363548613921729,0.0836620860517148,0.0802697554246677,0.038785806522045
999,locked_holdout,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,overall,overall,120760,0.0466915754724492,0.169850809812749,0.1016537261235472,0.1019294468367009,0.0114284330019158
999,locked_holdout,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_btc,22832,0.0085174731530175,0.0544844394766899,0.048184015621911,0.0,0.048184015621911
999,locked_holdout,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_eth,6610,0.0004036296193114,0.0198900550926346,0.0196853098447306,0.0,0.0196853098447306
999,locked_holdout,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_microstrategy,3719,0.7057574881041608,2.4071453159792253,0.0415229413880737,0.7778972842161872,0.7363743428281133
999,locked_holdout,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_policy,734,0.0003591031712205,0.0190016527911036,0.0188197519568842,0.0,0.0188197519568842
999,locked_holdout,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,macro_fed_rates,86865,0.0324222648391478,0.1170736333784385,0.125219698462762,0.1083980889886605,0.0259318457461016
999,locked_holdout,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,active_market_count_bucket,26-50,75089,0.0473797400328456,0.1763898758207919,0.1132849392289915,0.1151034106193983,0.0167304956142339
999,locked_holdout,pca_only,pca_only_fixed_5_C0.01,fixed_5,0,none,0.01,5,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,active_market_count_bucket,51-100,45671,0.0455601443963703,0.1590997439837122,0.0825305153141779,0.0802697554246677,0.0197712586434617
999,locked_holdout,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,overall,overall,120760,0.0686961365170253,0.243196346760584,0.1432804401089952,0.1019294468367009,0.0553582939710503
999,locked_holdout,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_btc,22832,0.0188679303741738,0.0761790718902082,0.0532256799487959,0.0,0.0532256799487959
999,locked_holdout,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_eth,6610,0.002458332686359,0.0196966251717329,0.01768610342055,0.0,0.01768610342055
999,locked_holdout,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_microstrategy,3719,0.6270642243103101,2.2784580413139244,0.0979638025005068,0.7778972842161872,0.6799334817156805
999,locked_holdout,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_policy,734,0.0001416534159478,0.0109452313863739,0.010873317663596,0.0,0.010873317663596
999,locked_holdout,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,macro_fed_rates,86865,0.0635071370128205,0.2189288702877068,0.179566956572809,0.1083980889886605,0.0711688675841484
999,locked_holdout,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,active_market_count_bucket,26-50,75089,0.0817320968019311,0.2881226372857108,0.1967798441074374,0.1151034106193983,0.0865714334833307
999,locked_holdout,tda_only,tda_only_168h_h0_h1_C0.01,none,168,h0_h1,0.01,0,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,active_market_count_bucket,51-100,45671,0.0472633406107982,0.1693317449510935,0.0553205367383873,0.0802697554246677,0.0261930043605874
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,overall,overall,120760,0.0467214599161865,0.1710299680917979,0.0944882748949177,0.1019294468367009,0.0190621249112336
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_btc,22832,0.0066341116137817,0.0438147696767757,0.0389285519962575,0.0,0.0389285519962575
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_eth,6610,0.0002571161447334,0.0159531640626995,0.0158231485789405,0.0,0.0158231485789405
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_microstrategy,3719,0.7178143522709899,2.579009170390329,0.0344924404988966,0.7778972842161872,0.7434048437172904
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,crypto_policy,734,0.0002588927212543,0.0161112750182591,0.0159803932180858,0.0,0.0159803932180858
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,broad_family,macro_fed_rates,86865,0.032454640212317,0.1144832663386392,0.1183098989257749,0.1083980889886605,0.0280544398953063
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,active_market_count_bucket,26-50,75089,0.0473952045793095,0.1781819329977065,0.1047556449275405,0.1151034106193983,0.0220606485727736
999,locked_holdout,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,2026-04-01 08:00:00+00:00,ok,active_market_count_bucket,51-100,45671,0.0456137370064792,0.159271217619512,0.077607397568395,0.0802697554246677,0.0206393006456522
