fold,model,model_type,feature_group,category,slice_type,slice_value,n_obs,brier,log_loss,avg_pred,avg_actual,auc
10,market_probability,market,market,baseline,prob_bucket,90-95%,58,0.004456034482758618,0.06854200187820074,0.933793103448276,1.0,
10,market_probability,market,market,baseline,prob_bucket,95-100%,31,0.0009531767873827866,0.028722053449790067,0.9717657787741432,1.0,
10,logit_pca,logit,pca,logistic,overall,overall,20926,0.04604467079063154,0.16146326636069333,0.08136375831572076,0.08033068909490586,0.9531942519584883
10,logit_pca,logit,pca,logistic,broad_domain,crypto,8064,0.0394374797446431,0.14716549232981918,0.030043103932299937,0.041666666666666664,0.9306013845755694
10,logit_pca,logit,pca,logistic,broad_domain,macro,12862,0.0501871360833427,0.17042744376583782,0.11353991730716109,0.10457160628207121,0.9582065367730199
10,logit_pca,logit,pca,logistic,broad_family,crypto_btc,4704,0.004197568828189682,0.03853953145306068,0.036030181979081366,0.0,
10,logit_pca,logit,pca,logistic,broad_family,crypto_eth,2352,0.0003002093983882028,0.01742346476379119,0.017271586897084155,0.0,
10,logit_pca,logit,pca,logistic,broad_family,crypto_microstrategy,672,0.4426563962939618,1.426230365730384,0.03893951658035631,0.5,1.0
10,logit_pca,logit,pca,logistic,broad_family,crypto_policy,336,0.0003192919001380125,0.01799339076550452,0.017831805227757715,0.0,
10,logit_pca,logit,pca,logistic,broad_family,macro_fed_rates,12862,0.0501871360833427,0.17042744376583782,0.11353991730716109,0.10457160628207121,0.9582065367730199
10,logit_pca,logit,pca,logistic,Y_i,0,19245,0.014115433583851283,0.06326930219323768,0.04844900344802072,0.0,
10,logit_pca,logit,pca,logistic,Y_i,1,1681,0.4115879010372027,1.2856410417340922,0.4581897294215431,1.0,
10,logit_pca,logit,pca,logistic,active_count_bucket,51-100,20926,0.04604467079063154,0.16146326636069333,0.08136375831572076,0.08033068909490586,0.9531942519584883
10,logit_pca,logit,pca,logistic,prob_bucket,0-5%,15892,0.0003235320327616008,0.01801438398311645,0.017850603123219733,0.0,
10,logit_pca,logit,pca,logistic,prob_bucket,5-10%,781,0.026124622042424436,0.12277423385792174,0.028910890728647595,0.026888604353393086,0.6682017543859649
10,logit_pca,logit,pca,logistic,prob_bucket,10-25%,1471,0.31761361756786033,1.0588892278626845,0.06752853442630345,0.3555404486743712,0.41069858250437674
10,logit_pca,logit,pca,logistic,prob_bucket,25-50%,1759,0.15768222928969786,0.48803363333099614,0.27830223190779263,0.24161455372370666,0.8022391745303818
10,logit_pca,logit,pca,logistic,prob_bucket,50-75%,656,0.220993003808054,0.6491220932486773,0.714219176746345,0.614329268292683,0.6971969124844299
10,logit_pca,logit,pca,logistic,prob_bucket,75-90%,278,0.1740004198660356,0.5475427237984556,0.9079721734680836,0.7913669064748201,0.9041536050156739
10,logit_pca,logit,pca,logistic,prob_bucket,90-95%,58,0.0009349692203771048,0.03093275727860246,0.9695445998383098,1.0,
10,logit_pca,logit,pca,logistic,prob_bucket,95-100%,31,0.000498447950016391,0.02247611085973471,0.977776935298055,1.0,
10,logit_pca_controls,logit,pca_controls,logistic,overall,overall,20926,0.037148530688063626,0.1441580738190739,0.07261351472715767,0.08033068909490586,0.8959074793873234
10,logit_pca_controls,logit,pca_controls,logistic,broad_domain,crypto,8064,0.04113335595570207,0.1817675380204734,0.014083720683063745,0.041666666666666664,0.7919431812580104
10,logit_pca_controls,logit,pca_controls,logistic,broad_domain,macro,12862,0.034650192097001854,0.12057832577677206,0.10930953860925792,0.10457160628207121,0.9766273422220845
10,logit_pca_controls,logit,pca_controls,logistic,broad_family,crypto_btc,4704,0.0014985681370791293,0.018193248841842397,0.017353538545298412,0.0,
10,logit_pca_controls,logit,pca_controls,logistic,broad_family,crypto_eth,2352,0.0002567575635081099,0.009866199313405339,0.009735192024387987,0.0,
10,logit_pca_controls,logit,pca_controls,logistic,broad_family,crypto_microstrategy,672,0.4822037927510345,2.017345976272703,0.01148060143207369,0.5,1.0
10,logit_pca_controls,logit,pca_controls,logistic,broad_family,crypto_policy,336,1.570057111614531e-05,0.003960080966325549,0.003952209724488851,0.0,
10,logit_pca_controls,logit,pca_controls,logistic,broad_family,macro_fed_rates,12862,0.034650192097001854,0.12057832577677206,0.10930953860925792,0.10457160628207121,0.9766273422220845
10,logit_pca_controls,logit,pca_controls,logistic,Y_i,0,19245,0.005307337109527745,0.03636253526907788,0.03282926624447517,0.0,
10,logit_pca_controls,logit,pca_controls,logistic,Y_i,1,1681,0.4016837897118131,1.3782598819063276,0.528085175672562,1.0,
10,logit_pca_controls,logit,pca_controls,logistic,active_count_bucket,51-100,20926,0.037148530688063626,0.1441580738190739,0.07261351472715767,0.08033068909490586,0.8959074793873234
10,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,0-5%,15892,0.0004624778031905587,0.016620336156610155,0.016383964977808314,0.0,
10,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,5-10%,781,0.024500028042380714,0.09593747958482528,0.02105690433869861,0.026888604353393086,0.9328947368421052
10,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,10-25%,1471,0.31990131260491944,1.2218199082409684,0.0435171103417866,0.3555404486743712,0.5968769917144678
10,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,25-50%,1759,0.13925496877322271,0.42681263502628913,0.22683403586946083,0.24161455372370666,0.8141952553135197
10,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,50-75%,656,0.0316796622997868,0.13437624207701598,0.6747849503591343,0.614329268292683,0.9961847409252739
10,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,75-90%,278,0.05243091765914171,0.14675148232893198,0.8942496498493953,0.7913669064748201,1.0
10,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,90-95%,58,5.374134522268165e-05,0.007324232857947724,0.9927027716584845,1.0,
10,logit_pca_controls,logit,pca_controls,logistic,prob_bucket,95-100%,31,2.7178682447771034e-05,0.005201824255143666,0.9948118131478155,1.0,
10,logit_pca_topology,logit,pca_topology,logistic,overall,overall,20926,0.02617667469337663,0.09343781621576387,0.07652076193370001,0.08033068909490586,0.9872934385485139
10,logit_pca_topology,logit,pca_topology,logistic,broad_domain,crypto,8064,0.021813206579903422,0.0719870589556089,0.03405881003414741,0.041666666666666664,0.9996299017795524
10,logit_pca_topology,logit,pca_topology,logistic,broad_domain,macro,12862,0.028912408394748734,0.10688665049860398,0.10314284093525436,0.10457160628207121,0.9852727162981634
10,logit_pca_topology,logit,pca_topology,logistic,broad_family,crypto_btc,4704,0.0026389191441464747,0.029736182492375793,0.02825220405104327,0.0,
10,logit_pca_topology,logit,pca_topology,logistic,broad_family,crypto_eth,2352,0.00018925213806217944,0.010390851286284636,0.010294913052377327,0.0,
10,logit_pca_topology,logit,pca_topology,logistic,broad_family,crypto_microstrategy,672,0.2424245973586934,0.6092895106808894,0.1649750507308575,0.5,1.0
10,logit_pca_topology,logit,pca_topology,logistic,broad_family,crypto_policy,336,0.00039813021580940345,0.020067879675581032,0.019866091276575983,0.0,
10,logit_pca_topology,logit,pca_topology,logistic,broad_family,macro_fed_rates,12862,0.028912408394748734,0.10688665049860398,0.10314284093525436,0.10457160628207121,0.9852727162981634
10,logit_pca_topology,logit,pca_topology,logistic,Y_i,0,19245,0.004014302292398532,0.03376002632534158,0.03118665119440144,0.0,
10,logit_pca_topology,logit,pca_topology,logistic,Y_i,1,1681,0.2799035377848838,0.7766615321236623,0.595530256982957,1.0,
10,logit_pca_topology,logit,pca_topology,logistic,active_count_bucket,51-100,20926,0.02617667469337663,0.09343781621576387,0.07652076193370001,0.08033068909490586,0.9872934385485139
10,logit_pca_topology,logit,pca_topology,logistic,prob_bucket,0-5%,15892,0.0008616480462830122,0.02086635522240286,0.020409420106569938,0.0,
10,logit_pca_topology,logit,pca_topology,logistic,prob_bucket,5-10%,781,0.029315631212797188,0.13000828211434873,0.04267234071996794,0.026888604353393086,0.7795739348370927
10,logit_pca_topology,logit,pca_topology,logistic,prob_bucket,10-25%,1471,0.21781331072671087,0.6133450891045756,0.10879521877444948,0.3555404486743712,0.9513013206831732
10,logit_pca_topology,logit,pca_topology,logistic,prob_bucket,25-50%,1759,0.09432940108589724,0.28920129155546126,0.18972061931242581,0.24161455372370666,0.969909163065526
10,logit_pca_topology,logit,pca_topology,logistic,prob_bucket,50-75%,656,0.02438428757088323,0.12480213115544728,0.6384581794838622,0.614329268292683,0.9996371090340235
10,logit_pca_topology,logit,pca_topology,logistic,prob_bucket,75-90%,278,0.03185817317994671,0.10373113961330827,0.8723221253302385,0.7913669064748201,1.0
10,logit_pca_topology,logit,pca_topology,logistic,prob_bucket,90-95%,58,3.898347373426479e-05,0.006232700658471035,0.9937868737746635,1.0,
10,logit_pca_topology,logit,pca_topology,logistic,prob_bucket,95-100%,31,1.7854315776251307e-05,0.004209909606141134,0.9957990431864302,1.0,
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,overall,overall,20926,0.025369335990761705,0.08906516488481779,0.07318592908938222,0.08033068909490586,0.9867658170907126
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,broad_domain,crypto,8064,0.014192163164271618,0.05050414701637735,0.037967778362188495,0.041666666666666664,0.9999996148821848
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,broad_domain,macro,12862,0.03237701144347638,0.11324150200899004,0.09526641170982152,0.10457160628207121,0.9834127859479103
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,broad_family,crypto_btc,4704,0.004760112388349301,0.029389318093648868,0.026515396891353384,0.0,
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,broad_family,crypto_eth,2352,0.00016670530878812922,0.007529571576494727,0.007444822496225377,0.0,
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,broad_family,crypto_microstrategy,672,0.13639419375330372,0.37203444127781155,0.24201585188316044,0.5,1.0
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,broad_family,crypto_policy,336,1.5017837504269539e-05,0.003873191490886159,0.003865662973677932,0.0,
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,broad_family,macro_fed_rates,12862,0.03237701144347638,0.11324150200899004,0.09526641170982152,0.10457160628207121,0.9834127859479103
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,Y_i,0,19245,0.0028116414339565254,0.02779370343893562,0.02615528434327784,0.0,
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,Y_i,1,1681,0.28362206159796916,0.7905340973809524,0.6116182658762822,1.0,
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,active_count_bucket,51-100,20926,0.025369335990761705,0.08906516488481779,0.07318592908938222,0.08033068909490586,0.9867658170907126
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,prob_bucket,0-5%,15892,0.0013397511633431313,0.019446927385782492,0.01870135329083409,0.0,
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,prob_bucket,5-10%,781,0.03263602523110399,0.1277750374237286,0.0438393818405937,0.026888604353393086,0.8403508771929824
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,prob_bucket,10-25%,1471,0.1679452254313398,0.48928691703482313,0.1488907657626736,0.3555404486743712,0.9582375293462739
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,prob_bucket,25-50%,1759,0.12604406280549854,0.3765928257504516,0.1335099878293215,0.24161455372370666,0.978479583737543
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,prob_bucket,50-75%,656,0.01498310303931109,0.07751160240442524,0.6401540715243785,0.614329268292683,0.9991859472925392
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,prob_bucket,75-90%,278,0.019809372861498042,0.07678315497008166,0.8554551129647966,0.7913669064748201,1.0
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,prob_bucket,90-95%,58,5.2348260997171894e-05,0.00722923158055094,0.9927970711691496,1.0,
10,logit_pca_controls_topology,logit,pca_controls_topology,logistic,prob_bucket,95-100%,31,2.4942469130295062e-05,0.004977644934935716,0.9950348686544361,1.0,
10,xgb_pca,xgb,pca,xgboost,overall,overall,20926,0.04628540350749946,0.15171530054437934,0.05624218983406581,0.08033068909490586,0.9546968865882792
10,xgb_pca,xgb,pca,xgboost,broad_domain,crypto,8064,0.03447386586361849,0.11510641669009185,0.02557983650943257,0.041666666666666664,0.9537219326136251
10,xgb_pca,xgb,pca,xgboost,broad_domain,macro,12862,0.05369080232263368,0.1746677215831738,0.07546635537673743,0.10457160628207121,0.9539875916416432
10,xgb_pca,xgb,pca,xgboost,broad_family,crypto_btc,4704,0.001982676638763862,0.02809934993138802,0.02700589873414601,0.0,
10,xgb_pca,xgb,pca,xgboost,broad_family,crypto_eth,2352,0.0002053700580473697,0.014434414954521708,0.014330738224089146,0.0,
10,xgb_pca,xgb,pca,xgboost,broad_family,crypto_microstrategy,672,0.3989861736598853,1.1268438909432992,0.06059379407781221,0.5,1.0
10,xgb_pca,xgb,pca,xgboost,broad_family,crypto_policy,336,0.00020537005804736972,0.014434414954521711,0.014330738224089146,0.0,
10,xgb_pca,xgb,pca,xgboost,broad_family,macro_fed_rates,12862,0.05369080232263368,0.1746677215831738,0.07546635537673743,0.10457160628207121,0.9539875916416432
10,xgb_pca,xgb,pca,xgboost,Y_i,0,19245,0.005386317600134509,0.03714885473110059,0.033509358903211675,0.0,
10,xgb_pca,xgb,pca,xgboost,Y_i,1,1681,0.5145203281281054,1.4633341284304884,0.31649997166885924,1.0,
10,xgb_pca,xgb,pca,xgboost,active_count_bucket,51-100,20926,0.04628540350749946,0.15171530054437934,0.05624218983406581,0.08033068909490586,0.9546968865882792
10,xgb_pca,xgb,pca,xgboost,prob_bucket,0-5%,15892,0.00020537005804736972,0.014434414954521713,0.014330738224089146,0.0,
10,xgb_pca,xgb,pca,xgboost,prob_bucket,5-10%,781,0.02626961957719871,0.12655343079771703,0.01456447565157763,0.026888604353393086,0.5973370927318297
10,xgb_pca,xgb,pca,xgboost,prob_bucket,10-25%,1471,0.2953550578705115,0.9059949040047104,0.08975138599059357,0.3555404486743712,0.5625499189195732
10,xgb_pca,xgb,pca,xgboost,prob_bucket,25-50%,1759,0.1686608303932524,0.5082421509267813,0.16028021724556846,0.24161455372370666,0.7649387071170298
10,xgb_pca,xgb,pca,xgboost,prob_bucket,50-75%,656,0.22519568625110423,0.6422300382988326,0.4570026965584697,0.614329268292683,0.8054463068488313
10,xgb_pca,xgb,pca,xgboost,prob_bucket,75-90%,278,0.22259392780784937,0.6375182530569182,0.5539887440290382,0.7913669064748201,0.502742946708464
10,xgb_pca,xgb,pca,xgboost,prob_bucket,90-95%,58,0.045358056686438886,0.23949438804955814,0.7870256900787354,1.0,
10,xgb_pca,xgb,pca,xgboost,prob_bucket,95-100%,31,0.045358056686438886,0.23949438804955822,0.7870256900787354,1.0,
10,xgb_pca_controls,xgb,pca_controls,xgboost,overall,overall,20926,0.03810747608360643,0.12995290274536223,0.055853338202933894,0.08033068909490586,0.974019689439333
10,xgb_pca_controls,xgb,pca_controls,xgboost,broad_domain,crypto,8064,0.03434053854948126,0.11499453868920598,0.024929348015113702,0.041666666666666664,0.9643604271418713
10,xgb_pca_controls,xgb,pca_controls,xgboost,broad_domain,macro,12862,0.04046920709551635,0.13933124575180317,0.07524154041678725,0.10457160628207121,0.9825369511951462
10,xgb_pca_controls,xgb,pca_controls,xgboost,broad_family,crypto_btc,4704,0.0015455153115438095,0.026990211079671984,0.026163393849757226,0.0,
10,xgb_pca_controls,xgb,pca_controls,xgboost,broad_family,crypto_eth,2352,0.00020697550105874224,0.014364043134335152,0.014259524111236845,0.0,
10,xgb_pca_controls,xgb,pca_controls,xgboost,broad_family,crypto_microstrategy,672,0.40045749943550424,1.1341302691839197,0.059544868456820645,0.5,1.0
10,xgb_pca_controls,xgb,pca_controls,xgboost,broad_family,crypto_policy,336,0.00017188344751707663,0.01319713311735082,0.013110432773828506,0.0,
10,xgb_pca_controls,xgb,pca_controls,xgboost,broad_family,macro_fed_rates,12862,0.04046920709551635,0.13933124575180317,0.07524154041678725,0.10457160628207121,0.9825369511951462
10,xgb_pca_controls,xgb,pca_controls,xgboost,Y_i,0,19245,0.0021000817353914276,0.030019648363756056,0.028866289667959382,0.0,
10,xgb_pca_controls,xgb,pca_controls,xgboost,Y_i,1,1681,0.4503396618250685,1.2740430161147913,0.3648157112282667,1.0,
10,xgb_pca_controls,xgb,pca_controls,xgboost,active_count_bucket,51-100,20926,0.03810747608360643,0.12995290274536223,0.055853338202933894,0.08033068909490586,0.974019689439333
10,xgb_pca_controls,xgb,pca_controls,xgboost,prob_bucket,0-5%,15892,0.00026078271393994984,0.016151873779780695,0.016020026330229222,0.0,
10,xgb_pca_controls,xgb,pca_controls,xgboost,prob_bucket,5-10%,781,0.026227849471875963,0.1250310854572049,0.017431987236073854,0.026888604353393086,0.4989348370927318
10,xgb_pca_controls,xgb,pca_controls,xgboost,prob_bucket,10-25%,1471,0.2685787216319604,0.8126800416468153,0.10732211906749078,0.3555404486743712,0.644835459173383
