fold,representation,model,window_hours,placebo_type,eval_group_type,eval_group,status,n_obs,brier,log_loss,avg_pred,avg_actual,ece
1,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_btc,ok,3112,0.08594027201302185,0.2500533277171155,0.151415282187488,0.0,0.151415282187488
1,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_eth,ok,1937,0.09354232784713348,0.2873197390640635,0.1776717571838393,0.0,0.1776717571838393
1,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_microstrategy,ok,336,0.00033010762352234915,0.016965340625120708,0.01679747566720811,0.0,0.01679747566720811
1,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,crypto_policy,ok,336,0.0018404470521663344,0.040458403180908015,0.039500362495768396,0.0,0.039500362495768396
1,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,broad_family,macro_fed_rates,ok,9129,0.04805349018899115,0.17799198703605607,0.09720351033972278,0.1407602147004053,0.05737056527672459
1,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,active_market_count_bucket,26-50,ok,1740,0.04130715444798567,0.1324608106530817,0.10349244127967828,0.1,0.08892970695523174
1,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,active_market_count_bucket,51-100,ok,13110,0.06225574257141557,0.20964193039339235,0.11758692780472989,0.08474446987032799,0.053577733156080797
1,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,overall,overall,ok,6473,0.05297155067012958,0.17765163979244442,0.12577808171931576,0.09470106596632165,0.044885557229904866
1,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_btc,ok,1432,0.07953336778032746,0.23181485991000464,0.14255384544503402,0.0,0.142553845445034
1,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_eth,ok,884,0.05352280267787968,0.18552817497925056,0.13851836379771165,0.0,0.13851836379771165
1,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_microstrategy,ok,168,0.00048107304683715844,0.020194049663644357,0.019948145490885267,0.0,0.019948145490885267
1,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,crypto_policy,ok,168,0.0026881515359334467,0.048832912786667404,0.04741854037473431,0.0,0.04741854037473431
1,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,broad_family,macro_fed_rates,ok,3821,0.04740813334969085,0.16811744271448736,0.12464186848187413,0.16042920701387073,0.050333875890521414
1,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,active_market_count_bucket,26-50,ok,1740,0.04114772640522795,0.1322552222382704,0.10436570064917772,0.1,0.09484406341091892
1,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,active_market_count_bucket,51-100,ok,4733,0.05731836119641922,0.19434079393236897,0.13364994799061097,0.09275301077540672,0.06443073263634319
1,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,overall,overall,ok,6473,0.04979353508902546,0.16778627952663294,0.09150690257616016,0.09470106596632165,0.04949973725514058
1,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_btc,ok,1432,0.053375647495976314,0.1562641060155977,0.10674384248388445,0.0,0.10674384248388444
1,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_eth,ok,884,0.02470359182638266,0.10759998169721613,0.09042817931242617,0.0,0.09042817931242617
1,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_microstrategy,ok,168,0.0001382432816631878,0.011141705550964573,0.01107189505618147,0.0,0.01107189505618147
1,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,crypto_policy,ok,168,0.0008406481235813863,0.02761551413260267,0.02718478987504884,0.0,0.02718478987504884
1,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,broad_family,macro_fed_rates,ok,3821,0.05859125791322176,0.1990789821602671,0.09241072084740404,0.16042920701387073,0.06880500273975486
1,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,active_market_count_bucket,26-50,ok,1740,0.040755106187475125,0.13210222561295074,0.10719728715246883,0.1,0.09601049492361895
1,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,active_market_count_bucket,51-100,ok,4733,0.05311634647476338,0.18090486262610622,0.08573862259247603,0.09275301077540672,0.041599338700430685
2,market_probability,market_probability,0,none,overall,overall,ok,17934,0.06403496738427991,0.214888318374834,0.15275339506816518,0.07494145199063232,0.07809854952338993
2,market_probability,market_probability,0,none,broad_family,crypto_btc,ok,3360,0.07233068422619048,0.24262594300944526,0.18369196428571427,0.0,0.1836919642857143
2,market_probability,market_probability,0,none,broad_family,crypto_eth,ok,2352,0.13916769940476192,0.43176078642737165,0.28137244897959185,0.0,0.28137244897959185
2,market_probability,market_probability,0,none,broad_family,crypto_microstrategy,ok,336,0.007351339285714286,0.08923123930065323,0.08532738095238095,0.0,0.08532738095238095
2,market_probability,market_probability,0,none,broad_family,crypto_policy,ok,336,0.028072470238095244,0.1825094990347646,0.16663690476190474,0.0,0.16663690476190476
2,market_probability,market_probability,0,none,broad_family,macro_fed_rates,ok,11550,0.049017071607764154,0.16725347839520852,0.11911916771882897,0.11636363636363636,0.08048678676644802
2,market_probability,market_probability,0,none,active_market_count_bucket,51-100,ok,17934,0.06403496738427991,0.214888318374834,0.15275339506816518,0.07494145199063232,0.07809854952338993
2,pca_only,pca_only_fixed_5_C0.01,0,none,overall,overall,ok,17934,0.053140418009048056,0.185151393110408,0.07556166276849745,0.07494145199063232,0.03782466556589004
2,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_btc,ok,3360,0.03096035621120965,0.10684909314359572,0.08209480123265843,0.0,0.08209480123265846
2,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_eth,ok,2352,0.09333789959865021,0.27596908160683714,0.1581541936637536,0.0,0.15815419366375363
2,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_microstrategy,ok,336,0.00012470052217924068,0.01114804410061391,0.011085215342357195,0.0,0.011085215342357195
2,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,crypto_policy,ok,336,0.0004992199913397578,0.02221545278710891,0.021961868835786557,0.0,0.021961868835786557
2,pca_only,pca_only_fixed_5_C0.01,0,none,broad_family,macro_fed_rates,ok,11550,0.05448078636848794,0.19923833040571598,0.06027721594523774,0.11636363636363636,0.06161245907395033
2,pca_only,pca_only_fixed_5_C0.01,0,none,active_market_count_bucket,51-100,ok,17934,0.053140418009048056,0.185151393110408,0.07556166276849745,0.07494145199063232,0.03782466556589004
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,overall,overall,ok,17934,0.053145612231825935,0.18514785612889614,0.07643215134299484,0.07494145199063232,0.03673053069806369
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_btc,ok,3360,0.03157934099164859,0.10854527977429541,0.0831674507660191,0.0,0.08316745076601913
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_eth,ok,2352,0.09431669996908867,0.27904174743616933,0.15951840736516448,0.0,0.15951840736516448
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_microstrategy,ok,336,0.00013067633822745395,0.011406149262795609,0.01134029683118552,0.0,0.01134029683118552
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,crypto_policy,ok,336,0.0005234462773183826,0.02273267270558598,0.02246667148028079,0.0,0.02246667148028079
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,broad_family,macro_fed_rates,ok,11550,0.05410858532532528,0.1980911409197181,0.06101689455722301,0.11636363636363636,0.06047095530447906
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,active_market_count_bucket,51-100,ok,17934,0.053145612231825935,0.18514785612889614,0.07643215134299484,0.07494145199063232,0.03673053069806369
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,overall,overall,ok,17934,0.053166330670833026,0.18527051481951,0.07484532821747376,0.07494145199063232,0.03714135285653309
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,crypto_btc,ok,3360,0.030536581247112466,0.10563841277329024,0.08122530925157549,0.0,0.08122530925157549
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,crypto_eth,ok,2352,0.09246341463709354,0.27260268791746417,0.15694439475451638,0.0,0.1569443947545164
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,crypto_microstrategy,ok,336,0.00012089115910357507,0.010943928436710744,0.010883022906247146,0.0,0.010883022906247146
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,crypto_policy,ok,336,0.0004890096409563018,0.021877168434696326,0.021628761388111612,0.0,0.021628761388111612
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,broad_family,macro_fed_rates,ok,11550,0.05482278643854178,0.20047679093715748,0.05967981828409988,0.11636363636363636,0.06109386252440886
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,active_market_count_bucket,51-100,ok,17934,0.053166330670833026,0.18527051481951,0.07484532821747376,0.07494145199063232,0.03714135285653309
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,overall,overall,ok,17934,0.053137764829593745,0.18513253609827818,0.07559388404613734,0.07494145199063232,0.03775730418340791
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,crypto_btc,ok,3360,0.030969847718664227,0.10689850656424989,0.08213549840014236,0.0,0.08213549840014236
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,crypto_eth,ok,2352,0.09333212054380154,0.27595875695393585,0.15819167151679434,0.0,0.1581916715167943
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,crypto_microstrategy,ok,336,0.00012528837504447083,0.011173653891077091,0.011110527688372309,0.0,0.011110527688372309
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,crypto_policy,ok,336,0.0005011714408348339,0.022258391510786808,0.02200380767558215,0.0,0.02200380767558215
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,broad_family,macro_fed_rates,ok,11550,0.05447500849368534,0.19919478413159808,0.06030581937395325,0.11636363636363636,0.06160870652064221
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,active_market_count_bucket,51-100,ok,17934,0.053137764829593745,0.18513253609827818,0.07559388404613734,0.07494145199063232,0.03775730418340791
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,overall,overall,ok,17934,0.05314724826236567,0.18521335923694232,0.07544406697342626,0.07494145199063232,0.037467597252579365
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,crypto_btc,ok,3360,0.03087292940516518,0.10662276579173742,0.08193980232452937,0.0,0.08193980232452935
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,crypto_eth,ok,2352,0.09313560064254277,0.2752589153666438,0.15792851106142897,0.0,0.15792851106142897
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,crypto_microstrategy,ok,336,0.0001246813768655078,0.011135893941204672,0.011073073943326937,0.0,0.011073073943326937
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,crypto_policy,ok,336,0.0004995539570333527,0.02219617989938045,0.02194241473644784,0.0,0.02194241473644784
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,broad_family,macro_fed_rates,ok,11550,0.05455801140713942,0.19954591738028596,0.06018658866477251,0.11636363636363636,0.061156559389567614
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,active_market_count_bucket,51-100,ok,17934,0.05314724826236567,0.18521335923694232,0.07544406697342626,0.07494145199063232,0.037467597252579365
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,overall,overall,ok,16638,0.05362502647552488,0.1867768583291156,0.07620107013414003,0.07500901550667148,0.03923560561923817
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,crypto_btc,ok,3120,0.032538543811697185,0.1106462462436593,0.08433511088149503,0.0,0.08433511088149502
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,crypto_eth,ok,2184,0.09494635137360238,0.281754008333051,0.16008517493230992,0.0,0.16008517493230995
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,crypto_microstrategy,ok,312,0.00012573697984918905,0.011197278971852931,0.011133926218110846,0.0,0.011133926218110846
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,crypto_policy,ok,312,0.0005070225728429366,0.022362827736811895,0.022105229840088676,0.0,0.022105229840088676
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,broad_family,macro_fed_rates,ok,10710,0.05444749593154997,0.19949165015005801,0.060197126069022805,0.1165266106442577,0.06191036515322749
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,active_market_count_bucket,51-100,ok,16638,0.05362502647552488,0.1867768583291156,0.07620107013414003,0.07500901550667148,0.03923560561923817
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,overall,overall,ok,16638,0.05364171471640161,0.18689823959524063,0.07504293221059843,0.07500901550667148,0.03754727213557986
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,crypto_btc,ok,3120,0.0316659923605191,0.10829098803428325,0.08279360254220952,0.0,0.08279360254220954
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,crypto_eth,ok,2184,0.09371882326366407,0.2766611408669813,0.15821412453622993,0.0,0.1582141245362299
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,crypto_microstrategy,ok,312,0.00011945515409018098,0.010867230767178567,0.01080705008635306,0.0,0.01080705008635306
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,crypto_policy,ok,312,0.0004868326946383229,0.02178758702079515,0.021540281192375093,0.0,0.021540281192375093
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,broad_family,macro_fed_rates,ok,10710,0.05497870041736927,0.2014312598426998,0.059254551899360776,0.1165266106442577,0.06050598075937853
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,active_market_count_bucket,51-100,ok,16638,0.05364171471640161,0.18689823959524063,0.07504293221059843,0.07500901550667148,0.03754727213557986
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,overall,overall,ok,17934,0.05318858875240675,0.18520508344939593,0.07839181839050972,0.07494145199063232,0.03482064873776228
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,crypto_btc,ok,3360,0.033032036355507464,0.11251062481458787,0.0856333477657415,0.0,0.08563334776574148
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,crypto_eth,ok,2352,0.09645932778863885,0.2860070725644496,0.1625678873767813,0.0,0.16256788737678127
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,crypto_microstrategy,ok,336,0.00014507430654146585,0.012011908445727151,0.01193876789818886,0.0,0.01193876789818886
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,crypto_policy,ok,336,0.0005803949354579739,0.023922562238196908,0.02362734623299463,0.0,0.02362734623299463
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,broad_family,macro_fed_rates,ok,11550,0.053314321377226595,0.19555581388597984,0.06267021100123314,0.11636363636363636,0.059569859980195226
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,active_market_count_bucket,51-100,ok,17934,0.05318858875240675,0.18520508344939593,0.07839181839050972,0.07494145199063232,0.03482064873776228
2,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,overall,overall,ok,17934,0.053174289970242365,0.1853375713669222,0.07504767761330032,0.07494145199063232,0.03869251730923742
2,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,crypto_btc,ok,3360,0.03071580096447758,0.10606857517725773,0.08151557359769294,0.0,0.08151557359769293
2,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,crypto_eth,ok,2352,0.09301591016622963,0.2753186265328473,0.15748011687210772,0.0,0.15748011687210775
2,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,broad_family,crypto_microstrategy,ok,336,0.0001188282097349944,0.0109037329528946,0.010843876725401422,0.0,0.010843876725401422
