fold,representation,model,window_hours,placebo_type,prob_decile,n_obs,avg_pred,avg_actual
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,1,748,0.14120127694907367,0.03074866310160428
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,2,486,0.24144383496405467,0.4053497942386831
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,3,177,0.3583348538429107,0.6101694915254238
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,4,388,0.45114091519273086,0.7268041237113402
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,5,253,0.5540575959347882,0.3675889328063241
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,6,225,0.6558289239626752,0.4533333333333333
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,7,242,0.7524467102334476,0.5661157024793388
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,8,183,0.8474268791762097,0.36065573770491804
2,pca_residual_image_ph,pca_residual_image_ph_24h,24,real,9,25,0.9062684641547338,0.0
2,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,0,15165,0.015106234634672342,0.022156280909990108
2,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,1,781,0.13780506551003094,0.01792573623559539
2,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,2,472,0.24157578291895462,0.4194915254237288
2,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,3,201,0.3609159206347165,0.5970149253731343
2,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,4,390,0.4547251400676958,0.7307692307692307
2,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,5,275,0.5509137044206442,0.33090909090909093
2,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,6,197,0.659968161531962,0.4467005076142132
2,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,7,248,0.7573546763990443,0.5846774193548387
2,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,8,176,0.850010611892549,0.3806818181818182
2,pca_residual_image_ph,pca_residual_image_ph_72h,72,real,9,29,0.9083361286047097,0.0
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,0,7575,0.014994369855742755,0.022178217821782177
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,1,402,0.14470058948328604,0.03980099502487562
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,2,125,0.23511333523056366,0.232
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,3,126,0.3624207872918409,0.9444444444444444
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,4,163,0.4541337815236954,0.9938650306748467
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,5,176,0.551192958126465,0.2215909090909091
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,6,207,0.647260718394546,0.4492753623188406
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,7,89,0.7338757310058235,0.5056179775280899
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,8,29,0.8794487426740202,0.034482758620689655
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_168h,168,future_shift,9,12,0.9054158436568667,0.0
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,0,14096,0.015257051678083122,0.02213393870601589
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,1,708,0.14095336052282342,0.038135593220338986
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,2,422,0.2399941525223492,0.3886255924170616
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,3,174,0.35964292988201013,0.6896551724137931
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,4,374,0.4518919613527241,0.7058823529411765
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,5,229,0.5488476998747611,0.33624454148471616
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,6,227,0.6535705791256764,0.47577092511013214
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,7,219,0.7550252169670709,0.5981735159817352
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,8,171,0.8486403648296854,0.2631578947368421
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_24h,24,future_shift,9,18,0.9071256150658193,0.0
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,0,11963,0.01505871397942196,0.022068043132993397
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,1,571,0.14583410803452057,0.024518388791593695
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,2,298,0.2443430712906475,0.4395973154362416
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,3,184,0.35539447031500343,0.7554347826086957
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,4,311,0.4494997271519328,0.752411575562701
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,5,216,0.554956183604036,0.19907407407407407
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,6,198,0.6443239142372363,0.4797979797979798
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,7,161,0.7517938494031902,0.6894409937888198
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,8,114,0.8532036559245608,0.21929824561403508
2,pca_residual_image_ph_future_shift,pca_residual_image_ph_future_shift_72h,72,future_shift,9,30,0.9056813709010542,0.0
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,0,15187,0.015558164154595924,0.022124185158359122
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,1,744,0.14085715974487653,0.01881720430107527
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,2,488,0.24026643720065202,0.4057377049180328
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,3,187,0.359863978043971,0.6256684491978609
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,4,384,0.45245291523274606,0.7057291666666666
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,5,265,0.5511248449123527,0.3849056603773585
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,6,224,0.6535234636411632,0.4375
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,7,241,0.755217268574361,0.5726141078838174
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,8,189,0.8495308821358545,0.37037037037037035
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_168h,168,shuffle,9,25,0.9059206797062381,0.0
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,0,15192,0.01550962175371892,0.022182727751448132
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,1,745,0.1406754601824526,0.022818791946308724
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,2,488,0.24032741457055914,0.4016393442622951
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,3,188,0.36223693361332315,0.6170212765957447
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,4,387,0.45357237331937617,0.7209302325581395
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,5,252,0.5508209705354289,0.36507936507936506
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,6,229,0.6529563472025317,0.43231441048034935
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,7,243,0.7554538795616049,0.5802469135802469
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,8,184,0.8490401694168288,0.3641304347826087
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_24h,24,shuffle,9,26,0.9055039726227219,0.0
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,0,15186,0.015558950177397841,0.022125642038719872
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,1,752,0.14088664554094524,0.0199468085106383
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,2,488,0.24129367278913266,0.4057377049180328
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,3,187,0.36175103600671193,0.6363636363636364
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,4,385,0.4535396989589582,0.7194805194805195
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,5,261,0.551074089098256,0.36015325670498083
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,6,223,0.653433198798954,0.4349775784753363
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,7,241,0.7553876241527782,0.5850622406639004
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,8,189,0.8501903534838327,0.3544973544973545
2,pca_residual_image_ph_shuffle,pca_residual_image_ph_shuffle_72h,72,shuffle,9,22,0.9051570874554421,0.0
2,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,0,14957,0.016121979235063828,0.022464397940763523
2,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,1,880,0.13846217201467959,0.005681818181818182
2,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,2,526,0.2467309078007179,0.3574144486692015
2,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,3,154,0.3460650250704638,0.4805194805194805
2,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,4,338,0.4555629426827085,0.6272189349112426
2,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,5,330,0.5476554386731511,0.6363636363636364
2,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,6,237,0.6533159712065718,0.35443037974683544
2,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,7,244,0.7579382258179203,0.47540983606557374
2,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,8,221,0.8450435002802908,0.5384615384615384
2,pca_residual_scalar_ph,pca_residual_scalar_ph_168h,168,real,9,47,0.9148118482298984,0.0
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,0,15161,0.015707584123121482,0.022162126508805488
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,1,755,0.14030089928227082,0.019867549668874173
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,2,504,0.2424538955131658,0.39087301587301587
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,3,156,0.3566404756012195,0.5897435897435898
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,4,406,0.45327357610844116,0.7167487684729064
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,5,255,0.5487664179127383,0.41568627450980394
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,6,238,0.6540531493720833,0.41596638655462187
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,7,240,0.7570774026878233,0.5583333333333333
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,8,190,0.8486483976371794,0.3894736842105263
2,pca_residual_scalar_ph,pca_residual_scalar_ph_24h,24,real,9,29,0.9055425030900561,0.0
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,0,15088,0.016070868843981748,0.022269353128313893
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,1,793,0.13988870526802227,0.015132408575031526
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,2,526,0.2458602675031639,0.38022813688212925
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,3,131,0.34864195079219346,0.5038167938931297
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,4,407,0.4551125624023297,0.6928746928746928
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,5,264,0.5491113785119086,0.5189393939393939
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,6,243,0.6549067161300791,0.3868312757201646
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,7,246,0.7558966966526238,0.516260162601626
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,8,199,0.8475098144806053,0.45226130653266333
2,pca_residual_scalar_ph,pca_residual_scalar_ph_72h,72,real,9,37,0.906261433965794,0.0
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,0,7524,0.015064448950242016,0.022328548644338118
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,1,441,0.137402600694745,0.049886621315192746
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,2,139,0.23938329770377245,0.16546762589928057
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,3,102,0.36492305913979023,0.9509803921568627
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,4,186,0.44997114775952407,0.9946236559139785
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,5,190,0.5527083991852186,0.22631578947368422
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,6,203,0.6597283640621437,0.45320197044334976
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,7,76,0.7314636118264617,0.5394736842105263
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,8,41,0.8753106570152188,0.024390243902439025
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_168h,168,future_shift,9,2,0.905754532017397,0.0
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,0,14079,0.015609202509885576,0.0221606648199446
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,1,686,0.14042685323238166,0.01749271137026239
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,2,455,0.24212759040246187,0.3868131868131868
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,3,158,0.3564194199631588,0.6455696202531646
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,4,392,0.45477401830482234,0.7423469387755102
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,5,218,0.5508858819736715,0.3256880733944954
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,6,238,0.6520442354022312,0.41596638655462187
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,7,220,0.7587203866678724,0.6227272727272727
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,8,162,0.849304257141275,0.2962962962962963
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_24h,24,future_shift,9,30,0.9066486418376534,0.0
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,0,11876,0.01574387921404035,0.02222970697204446
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,1,592,0.14192574445049616,0.02533783783783784
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,2,356,0.2431424612114346,0.351123595505618
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,3,129,0.35335536912684723,0.6434108527131783
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,4,357,0.45525125085348556,0.7787114845938375
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,5,174,0.5512235390893783,0.3045977011494253
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,6,234,0.6540446591716715,0.42735042735042733
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,7,185,0.7542237393811785,0.6270270270270271
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,8,121,0.8567676553624749,0.18181818181818182
2,pca_residual_scalar_ph_future_shift,pca_residual_scalar_ph_future_shift_72h,72,future_shift,9,22,0.9064095990639864,0.0
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,0,15181,0.015521806924051015,0.022132929319544168
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,1,746,0.14002850027331298,0.01876675603217158
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,2,495,0.2403426992508497,0.4
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,3,186,0.3610699277417271,0.6290322580645161
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,4,391,0.4536084395933988,0.7161125319693095
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,5,253,0.5517742436634113,0.36363636363636365
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,6,227,0.6529509965171812,0.43612334801762115
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,7,244,0.7558821491802155,0.5778688524590164
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,8,185,0.8498018598784706,0.3621621621621622
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_168h,168,shuffle,9,26,0.905287237216503,0.0
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,0,15184,0.01552369430869705,0.022128556375131718
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,1,746,0.14032008541857677,0.01876675603217158
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,2,493,0.2403659199099293,0.40162271805273836
2,pca_residual_scalar_ph_shuffle,pca_residual_scalar_ph_shuffle_24h,24,shuffle,3,189,0.36201734788845363,0.6296296296296297
