model,fold,prob_decile,n_obs,avg_pred,avg_actual,abs_calibration_error,ece
logit_pca_controls,7,2,363,0.23599473983221664,0.049586776859504134,0.1864079629727125,0.030334162171017438
logit_pca_controls,7,3,192,0.34661827501681075,0.3333333333333333,0.013284941683477436,0.030334162171017438
logit_pca_controls,7,4,122,0.4606029297677691,0.8114754098360656,0.35087248006829647,0.030334162171017438
logit_pca_controls,7,5,106,0.5342514305010893,0.7547169811320755,0.22046555063098627,0.030334162171017438
logit_pca_controls,7,6,24,0.6378715932107034,0.125,0.5128715932107034,0.030334162171017438
logit_pca_controls,7,8,141,0.8674712824124654,1.0,0.1325287175875346,0.030334162171017438
logit_pca_controls,7,9,283,0.957485033092951,1.0,0.042514966907049034,0.030334162171017438
logit_pca_controls,8,0,17053,0.02055339389292944,0.009265231924001641,0.011288161968927797,0.029754596337841627
logit_pca_controls,8,1,1153,0.14997740597582757,0.212489158716392,0.06251175274056445,0.029754596337841627
logit_pca_controls,8,2,326,0.25045480229535283,0.16257668711656442,0.08787811517878841,0.029754596337841627
logit_pca_controls,8,3,450,0.34460081715380775,0.14444444444444443,0.20015637270936332,0.029754596337841627
logit_pca_controls,8,4,309,0.43745881316185764,0.540453074433657,0.10299426127179934,0.029754596337841627
logit_pca_controls,8,5,241,0.5394596917198428,0.7634854771784232,0.22402578545858043,0.029754596337841627
logit_pca_controls,8,6,135,0.6526847847701334,0.6592592592592592,0.006574474489125848,0.029754596337841627
logit_pca_controls,8,7,136,0.7368215812446668,0.6764705882352942,0.06035099300937263,0.029754596337841627
logit_pca_controls,8,8,229,0.8500798584692073,0.462882096069869,0.3871977623993383,0.029754596337841627
logit_pca_controls,8,9,220,0.9532698048964303,0.7909090909090909,0.16236071398733942,0.029754596337841627
logit_pca_controls,9,0,19007,0.018504467393508233,0.03130425632661651,0.012799788933108274,0.023039508872046283
logit_pca_controls,9,1,795,0.137575785428623,0.09685534591194969,0.04072043951667331,0.023039508872046283
logit_pca_controls,9,2,448,0.2509921737152644,0.34151785714285715,0.09052568342759276,0.023039508872046283
logit_pca_controls,9,3,208,0.35242894883182746,0.18269230769230768,0.16973664113951978,0.023039508872046283
logit_pca_controls,9,4,163,0.4706084383499621,0.6871165644171779,0.21650812606721587,0.023039508872046283
logit_pca_controls,9,5,86,0.5270387183948326,0.6627906976744186,0.13575197927958593,0.023039508872046283
logit_pca_controls,9,6,41,0.6574459810878017,0.3902439024390244,0.2672020786487773,0.023039508872046283
logit_pca_controls,9,7,97,0.743508812821442,0.14432989690721648,0.5991789159142256,0.023039508872046283
logit_pca_controls,9,8,249,0.8690396555794241,0.7951807228915663,0.07385893268785781,0.023039508872046283
logit_pca_controls,9,9,420,0.9768549533363787,1.0,0.02314504666362127,0.023039508872046283
logit_pca_controls,10,0,18396,0.018718747738918035,0.025385953468145248,0.006667205729227212,0.01973317611478015
logit_pca_controls,10,1,829,0.14435800589325912,0.10012062726176116,0.04423737863149796,0.01973317611478015
logit_pca_controls,10,2,514,0.2407173000809645,0.5038910505836576,0.2631737505026931,0.01973317611478015
logit_pca_controls,10,3,154,0.3447007248832642,0.09740259740259741,0.2472981274806668,0.01973317611478015
logit_pca_controls,10,4,139,0.4619529129748933,0.2517985611510791,0.2101543518238142,0.01973317611478015
logit_pca_controls,10,5,106,0.5259930549715719,0.32075471698113206,0.20523833799043983,0.01973317611478015
logit_pca_controls,10,6,26,0.6617186240275251,1.0,0.3382813759724749,0.01973317611478015
logit_pca_controls,10,7,1,0.7061316769699434,1.0,0.2938683230300566,0.01973317611478015
logit_pca_controls,10,8,59,0.8768420903748805,1.0,0.12315790962511952,0.01973317611478015
logit_pca_controls,10,9,702,0.9815722207828865,1.0,0.01842777921711347,0.01973317611478015
logit_pca_controls,11,0,16955,0.020627973797862804,0.0,0.020627973797862804,0.03244259986083073
logit_pca_controls,11,1,548,0.1477633369326331,0.1989051094890511,0.051141772556418,0.03244259986083073
logit_pca_controls,11,2,225,0.24284453176884563,0.1511111111111111,0.09173342065773452,0.03244259986083073
logit_pca_controls,11,3,501,0.3616918570574511,0.7465069860279441,0.38481512897049297,0.03244259986083073
